Timestamp,Multiplier,URL
2025-12-30T09:27:00.610Z,1.36,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:29:25.520Z,1.02,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:30:45.598Z,1.22,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:30:49.592Z,1.4,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:31:01.277Z,1.04,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:31:32.442Z,4.53,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:31:43.463Z,1.15,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:32:07.194Z,1.43,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:32:15.202Z,1.47,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:32:26.613Z,1.05,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:32:47.815Z,2.3,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:33:00.741Z,1.15,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:33:38.317Z,3.09,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:33:53.771Z,1.43,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:34:26.198Z,5.79,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:34:44.137Z,1.75,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:34:57.853Z,1.23,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:35:24.822Z,3.71,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:35:55.134Z,4.87,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:36:08.528Z,1.2,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:36:23.462Z,1.37,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:36:50.675Z,3.74,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:37:02.399Z,1.04,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:37:27.781Z,3.28,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:37:39.838Z,1.07,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:38:05.549Z,3.31,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:38:16.858Z,1.02,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:38:50.394Z,6.39,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:39:14.016Z,2.79,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:39:25.805Z,1.05,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:39:44.686Z,1.9,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:39:58.402Z,1.23,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:40:25.013Z,3.57,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:40:51.700Z,3.63,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:41:24.140Z,5.79,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:42:20.514Z,17.01,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:42:32.991Z,1.12,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:42:56.483Z,2.76,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:45:32.414Z,14.61,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:45:56.286Z,2.92,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:46:20.303Z,2.9,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:46:41.166Z,2.23,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:46:53.218Z,1.07,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:47:07.658Z,1.29,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:47:31.623Z,1.14,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:48:39.771Z,35.53,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:48:40.511Z,1.33,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:49:12.485Z,5.8,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:49:47.152Z,7.03,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:50:48.323Z,62.93,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:51:00.486Z,1.08,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:51:24.849Z,2.94,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:51:45.918Z,2.3,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:52:07.597Z,2.37,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:52:24.060Z,1.56,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:52:52.246Z,4.06,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
